GeneSymbol,gene_id,transcript_id,MTS_status,Type,Start,Stop,ClinicalSignificance,,PhenotypeList
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610194,6610194,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610194,6610194,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610205,6610205,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610205,6610205,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610275,6610275,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610275,6610275,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610278,6610278,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610278,6610278,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610222,6610222,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610222,6610222,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610349,6610349,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610349,6610349,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610322,6610322,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not specified|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610322,6610322,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not specified|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610300,6610300,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610300,6610300,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610334,6610334,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610334,6610334,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610233,6610233,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610233,6610233,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610337,6610337,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610337,6610337,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610356,6610356,Likely pathogenic,,Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6610356,6610356,Likely pathogenic,,Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620259,6620259,Likely pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620259,6620259,Likely pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620241,6620241,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620241,6620241,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620205,6620205,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620205,6620205,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620197,6620197,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620197,6620197,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620217,6620217,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620217,6620217,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620259,6620259,Pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620259,6620259,Pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620188,6620188,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620188,6620188,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620221,6620221,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620221,6620221,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620188,6620188,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620188,6620188,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620205,6620205,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620205,6620205,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620187,6620187,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620187,6620187,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620229,6620229,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620229,6620229,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620209,6620209,Conflicting classifications of pathogenicity,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620209,6620209,Conflicting classifications of pathogenicity,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620202,6620202,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620202,6620202,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620204,6620204,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620204,6620204,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620263,6620263,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620263,6620263,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620259,6620259,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620259,6620259,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620190,6620190,Likely pathogenic,,Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6620190,6620190,Likely pathogenic,,Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644629,6644629,Conflicting classifications of pathogenicity,,not specified|Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644629,6644629,Conflicting classifications of pathogenicity,,not specified|Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644686,6644686,Conflicting classifications of pathogenicity,,not provided|Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644686,6644686,Conflicting classifications of pathogenicity,,not provided|Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644619,6644619,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644619,6644619,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644646,6644646,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644646,6644646,Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644626,6644626,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6644626,6644626,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645498,6645498,Pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645498,6645498,Pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645324,6645324,Conflicting classifications of pathogenicity,,Glycine encephalopathy|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645324,6645324,Conflicting classifications of pathogenicity,,Glycine encephalopathy|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645255,6645255,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645255,6645255,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645350,6645350,Conflicting classifications of pathogenicity,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645350,6645350,Conflicting classifications of pathogenicity,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645448,6645448,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not specified|not provided|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645448,6645448,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not specified|not provided|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645437,6645437,Benign/Likely benign,,Glycine encephalopathy|not provided|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645437,6645437,Benign/Likely benign,,Glycine encephalopathy|not provided|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645278,6645278,Benign/Likely benign,,Glycine encephalopathy|GLDC-related disorder|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645278,6645278,Benign/Likely benign,,Glycine encephalopathy|GLDC-related disorder|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645460,6645460,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Inborn genetic diseases|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645460,6645460,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Inborn genetic diseases|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645310,6645310,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|GLDC-related disorder|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645310,6645310,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|GLDC-related disorder|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645496,6645496,Pathogenic/Likely pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645496,6645496,Pathogenic/Likely pathogenic,,Glycine encephalopathy|Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645255,6645255,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Glycine encephalopathy 1|not specified
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645255,6645255,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Glycine encephalopathy 1|not specified
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645476,6645476,Pathogenic,,Glycine encephalopathy|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645476,6645476,Pathogenic,,Glycine encephalopathy|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645477,6645477,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645477,6645477,Pathogenic/Likely pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645310,6645310,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645310,6645310,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645422,6645422,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645422,6645422,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|GLDC-related disorder
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645404,6645404,Conflicting classifications of pathogenicity,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645404,6645404,Conflicting classifications of pathogenicity,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645411,6645411,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645411,6645411,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645376,6645376,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645376,6645376,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645291,6645291,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not specified
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645291,6645291,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not specified
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645498,6645498,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645498,6645498,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645423,6645423,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645423,6645423,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645264,6645264,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645264,6645264,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645334,6645334,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645334,6645334,Conflicting classifications of pathogenicity,,Glycine encephalopathy|not provided|Inborn genetic diseases
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645410,6645410,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645410,6645410,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645262,6645262,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645262,6645262,Pathogenic,,Glycine encephalopathy
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645277,6645277,Likely pathogenic,,Glycine encephalopathy 1
GLDC,ENSG00000178445.10,ENST00000321612.8,MTS_positive,single nucleotide variant,6645277,6645277,Likely pathogenic,,Glycine encephalopathy 1
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048755,2048755,Pathogenic/Likely pathogenic,,Tuberous sclerosis syndrome|Tuberous sclerosis 2|not provided
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048751,2048751,Pathogenic,,Tuberous sclerosis syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048758,2048758,Pathogenic/Likely pathogenic,,Tuberous sclerosis syndrome|not provided|Isolated focal cortical dysplasia type II;Lymphangiomyomatosis;Tuberous sclerosis 2|Neoplasm|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048716,2048716,Conflicting classifications of pathogenicity,,not specified|Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|TSC2-related disorder|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048721,2048721,Conflicting classifications of pathogenicity,,not specified|Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048741,2048741,Conflicting classifications of pathogenicity,,not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048698,2048698,Conflicting classifications of pathogenicity,,not specified|Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048723,2048723,Benign/Likely benign,,Tuberous sclerosis 2|not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048738,2048738,Benign/Likely benign,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048748,2048748,Benign/Likely benign,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome|not provided
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048712,2048712,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048716,2048716,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048713,2048713,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Tuberous sclerosis syndrome|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048746,2048746,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2|not provided
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048689,2048689,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048704,2048704,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Isolated focal cortical dysplasia type II|Tuberous sclerosis syndrome|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048711,2048711,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048710,2048710,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048737,2048737,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|not provided
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048722,2048722,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Isolated focal cortical dysplasia type II;Tuberous sclerosis 2|Tuberous sclerosis syndrome|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048728,2048728,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048758,2048758,Pathogenic,,Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048740,2048740,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000396104.2,MTS_positive,single nucleotide variant,2048724,2048724,Pathogenic,,Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048755,2048755,Pathogenic/Likely pathogenic,,Tuberous sclerosis syndrome|Tuberous sclerosis 2|not provided
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048751,2048751,Pathogenic,,Tuberous sclerosis syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048758,2048758,Pathogenic/Likely pathogenic,,Tuberous sclerosis syndrome|not provided|Isolated focal cortical dysplasia type II;Lymphangiomyomatosis;Tuberous sclerosis 2|Neoplasm|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048716,2048716,Conflicting classifications of pathogenicity,,not specified|Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|TSC2-related disorder|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048721,2048721,Conflicting classifications of pathogenicity,,not specified|Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048741,2048741,Conflicting classifications of pathogenicity,,not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048698,2048698,Conflicting classifications of pathogenicity,,not specified|Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048723,2048723,Benign/Likely benign,,Tuberous sclerosis 2|not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048738,2048738,Benign/Likely benign,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048748,2048748,Benign/Likely benign,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome|not provided
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048712,2048712,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048716,2048716,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048713,2048713,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Tuberous sclerosis syndrome|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048746,2048746,Conflicting classifications of pathogenicity,,Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2|not provided
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048689,2048689,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048704,2048704,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|Isolated focal cortical dysplasia type II|Tuberous sclerosis syndrome|Hereditary cancer-predisposing syndrome
TSC2,ENSG00000183747.12,ENST00000573854.6,MTS_positive,single nucleotide variant,2048711,2048711,Conflicting classifications of pathogenicity,,Tuberous sclerosis 2|not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis syndrome
