"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","tag","transcript_id","transcript_type","transcript_name","exon_number","exon_id","transcript_support_level","havana_transcript","hgnc_id","havana_gene","ont","protein_id","ccdsid","artif_dupl"
"chr1",46340807,46365018,24212,"+","HAVANA","transcript",NA,NA,"ENSG00000117481.12","protein_coding","NSUN4","2","CCDS","ENST00000474844.6","protein_coding","NSUN4-204",NA,NA,"1","OTTHUMT00000021427.1","HGNC:31802","OTTHUMG00000007808.4",NA,"ENSP00000419740.1","CCDS534.1",NA
"chr1",46341187,46362192,21006,"+","HAVANA","transcript",NA,NA,"ENSG00000117481.12","protein_coding","NSUN4","2","CCDS","ENST00000537428.2","protein_coding","NSUN4-209",NA,NA,"2","OTTHUMT00000021430.2","HGNC:31802","OTTHUMG00000007808.4",NA,"ENSP00000437758.1","CCDS57996.1",NA
"chr1",46341836,46362192,20357,"+","HAVANA","transcript",NA,NA,"ENSG00000117481.12","protein_coding","NSUN4","2","GENCODE_Primary","ENST00000498008.5","protein_coding","NSUN4-208",NA,NA,"2","OTTHUMT00000021431.3","HGNC:31802","OTTHUMG00000007808.4",NA,"ENSP00000478740.1",NA,NA
"chr1",46343393,46362190,18798,"+","HAVANA","transcript",NA,NA,"ENSG00000117481.12","protein_coding","NSUN4","2","NMD_exception","ENST00000495427.1","protein_coding","NSUN4-207",NA,NA,"2","OTTHUMT00000021432.2","HGNC:31802","OTTHUMG00000007808.4",NA,"ENSP00000477553.1",NA,NA
"chr1",46632737,46668364,35628,"-","HAVANA","transcript",NA,NA,"ENSG00000123472.13","protein_coding","ATPAF1","2","CCDS","ENST00000574428.6","protein_coding","ATPAF1-211",NA,NA,"1","OTTHUMT00000476200.1","HGNC:18803","OTTHUMG00000007988.4",NA,"ENSP00000459167.2","CCDS90944.1",NA
"chr1",46632737,46668454,35718,"-","HAVANA","transcript",NA,NA,"ENSG00000123472.13","protein_coding","ATPAF1","2","CCDS","ENST00000576409.5","protein_coding","ATPAF1-212",NA,NA,"1","OTTHUMT00000021920.2","HGNC:18803","OTTHUMG00000007988.4",NA,"ENSP00000460964.1","CCDS541.2",NA
"chr1",46635423,46668427,33005,"-","HAVANA","transcript",NA,NA,"ENSG00000123472.13","protein_coding","ATPAF1","2","CCDS","ENST00000329231.8","protein_coding","ATPAF1-201",NA,NA,"2","OTTHUMT00000387160.2","HGNC:18803","OTTHUMG00000007988.4",NA,"ENSP00000330685.4","CCDS41327.2",NA
"chr1",46635708,46665855,30148,"-","HAVANA","transcript",NA,NA,"ENSG00000123472.13","protein_coding","ATPAF1","2","CCDS","ENST00000532925.5","protein_coding","ATPAF1-209",NA,NA,"2","OTTHUMT00000387162.1","HGNC:18803","OTTHUMG00000007988.4",NA,"ENSP00000435732.1","CCDS57998.1",NA
"chr1",51789191,51878805,89615,"-","HAVANA","transcript",NA,NA,"ENSG00000078618.23","protein_coding","NRDC","2","CCDS","ENST00000354831.11","protein_coding","NRDC-202",NA,NA,"1","OTTHUMT00000023045.1","HGNC:7995","OTTHUMG00000008278.4",NA,"ENSP00000346890.7","CCDS559.1",NA
"chr1",51789196,51878040,88845,"-","ENSEMBL","transcript",NA,NA,"ENSG00000078618.23","protein_coding","NRDC","3","CCDS","ENST00000539524.5","protein_coding","NRDC-213",NA,NA,"1",NA,"HGNC:7995","OTTHUMG00000008278.4",NA,"ENSP00000444416.1","CCDS55599.1",NA
"chr1",51789210,51878727,89518,"-","HAVANA","transcript",NA,NA,"ENSG00000078618.23","protein_coding","NRDC","2","CCDS","ENST00000352171.12","protein_coding","NRDC-201",NA,NA,"1","OTTHUMT00000022747.2","HGNC:7995","OTTHUMG00000008278.4",NA,"ENSP00000262679.8","CCDS41335.1",NA
"chr1",52684449,52698347,13899,"-","HAVANA","transcript",NA,NA,"ENSG00000162377.6","protein_coding","COA7","2","CCDS","ENST00000371538.5","protein_coding","COA7-201",NA,NA,"1","OTTHUMT00000023462.3","HGNC:25716","OTTHUMG00000008505.4",NA,"ENSP00000360593.3","CCDS570.1",NA
"chr1",52895910,52921740,25831,"-","HAVANA","transcript",NA,NA,"ENSG00000121310.17","protein_coding","ECHDC2","2","CCDS","ENST00000371522.9","protein_coding","ECHDC2-203",NA,NA,"1","OTTHUMT00000024712.4","HGNC:23408","OTTHUMG00000008927.10",NA,"ENSP00000360577.4","CCDS55600.1",NA
"chr1",52896233,52921726,25494,"-","HAVANA","transcript",NA,NA,"ENSG00000121310.17","protein_coding","ECHDC2","2","CCDS","ENST00000358358.9","protein_coding","ECHDC2-201",NA,NA,"2","OTTHUMT00000024711.1","HGNC:23408","OTTHUMG00000008927.10",NA,"ENSP00000351125.5","CCDS571.1",NA
"chr1",52927276,53051698,124423,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000371514.8","protein_coding","SCP2-203",NA,NA,"1","OTTHUMT00000024740.3","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000360569.3","CCDS572.1",NA
"chr1",52927286,53050903,123618,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","1","CCDS","ENST00000528311.5","protein_coding","SCP2-213",NA,NA,"2","OTTHUMT00000387558.1","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000434132.1","CCDS53319.1",NA
"chr1",52927286,53050970,123685,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000371509.8","protein_coding","SCP2-201",NA,NA,"1","OTTHUMT00000387559.1","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000360564.4","CCDS53317.1",NA
"chr1",52927286,53051260,123975,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000407246.6","protein_coding","SCP2-204",NA,NA,"2","OTTHUMT00000387560.1","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000384569.2","CCDS53318.1",NA
"chr1",52927318,52994232,66915,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000371513.9","protein_coding","SCP2-202",NA,NA,"1","OTTHUMT00000024743.2","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000360568.5","CCDS41338.1",NA
"chr1",53014928,53051126,36199,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000430330.6","protein_coding","SCP2-206",NA,NA,"2","OTTHUMT00000387563.2","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000406636.2","CCDS44150.1",NA
"chr1",53014938,53051617,36680,"+","ENSEMBL","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","3","CCDS","ENST00000408941.7","protein_coding","SCP2-205",NA,NA,"2",NA,"HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000386214.3","CCDS30719.1",NA
"chr1",53014966,53048515,33550,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","cds_start_NF","ENST00000478274.6","protein_coding","SCP2-209",NA,NA,"2","OTTHUMT00000024745.2","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000437317.1",NA,NA
"chr1",53014966,53051018,36053,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","cds_start_NF","ENST00000484100.5","protein_coding","SCP2-211",NA,NA,"2","OTTHUMT00000024744.2","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000432645.1",NA,NA
"chr1",53014968,53051113,36146,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000435345.6","protein_coding","SCP2-207",NA,NA,"1","OTTHUMT00000392268.1","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000396413.2","CCDS44149.1",NA
"chr1",53014974,53051610,36637,"+","HAVANA","transcript",NA,NA,"ENSG00000116171.19","protein_coding","SCP2","2","CCDS","ENST00000488965.1","protein_coding","SCP2-212",NA,NA,"1","OTTHUMT00000024741.3","HGNC:10606","OTTHUMG00000008936.6",NA,"ENSP00000435783.1","CCDS30719.1",NA
"chr1",53196824,53214197,17374,"+","HAVANA","transcript",NA,NA,"ENSG00000157184.7","protein_coding","CPT2","2","CCDS","ENST00000371486.4","protein_coding","CPT2-201",NA,NA,"1","OTTHUMT00000024757.2","HGNC:2330","OTTHUMG00000008942.5",NA,"ENSP00000360541.3","CCDS575.1",NA
"chr1",54200167,54218381,18215,"+","ENSEMBL","transcript",NA,NA,"ENSG00000116221.15","protein_coding","MRPL37","3","GENCODE_Primary","ENST00000336230.10","protein_coding","MRPL37-201",NA,NA,"1",NA,"HGNC:14034","OTTHUMG00000008118.6",NA,"ENSP00000338526.6",NA,NA
"chr1",54200167,54218383,18217,"+","HAVANA","transcript",NA,NA,"ENSG00000116221.15","protein_coding","MRPL37","2","CCDS","ENST00000360840.9","protein_coding","MRPL37-202",NA,NA,"1","OTTHUMT00000022224.2","HGNC:14034","OTTHUMG00000008118.6",NA,"ENSP00000354086.5","CCDS589.1",NA
"chr1",54548228,54610329,62102,"+","HAVANA","transcript",NA,NA,"ENSG00000162390.18","protein_coding","ACOT11","2","CCDS","ENST00000343744.7","protein_coding","ACOT11-201",NA,NA,"1","OTTHUMT00000027351.1","HGNC:18156","OTTHUMG00000009891.2",NA,"ENSP00000340260.2","CCDS593.1",NA
"chr1",54548228,54639192,90965,"+","HAVANA","transcript",NA,NA,"ENSG00000162390.18","protein_coding","ACOT11","2","CCDS","ENST00000371316.3","protein_coding","ACOT11-202",NA,NA,"1","OTTHUMT00000027356.1","HGNC:18156","OTTHUMG00000009891.2",NA,"ENSP00000360366.3","CCDS592.1",NA
"chr1",54756898,54764523,7626,"-","HAVANA","transcript",NA,NA,"ENSG00000162396.6","protein_coding","PARS2","2","CCDS","ENST00000371279.4","protein_coding","PARS2-201",NA,NA,"1","OTTHUMT00000027436.2","HGNC:30563","OTTHUMG00000009915.2",NA,"ENSP00000360327.3","CCDS597.1",NA
"chr1",58480719,58546726,66008,"-","HAVANA","transcript",NA,NA,"ENSG00000162600.12","protein_coding","OMA1","2","CCDS","ENST00000371226.8","protein_coding","OMA1-201",NA,NA,"1","OTTHUMT00000027819.2","HGNC:29661","OTTHUMG00000010068.7",NA,"ENSP00000360270.3","CCDS608.1",NA
"chr1",65147549,65232145,84597,"+","ENSEMBL","transcript",NA,NA,"ENSG00000162433.15","protein_coding","AK4","3","CCDS","ENST00000545314.5","protein_coding","AK4-207",NA,NA,"1",NA,"HGNC:363","OTTHUMG00000009033.3",NA,"ENSP00000445912.1","CCDS629.1",NA
"chr1",65147670,65226891,79222,"+","HAVANA","transcript",NA,NA,"ENSG00000162433.15","protein_coding","AK4","2","CCDS","ENST00000546702.5","protein_coding","AK4-208",NA,NA,"1","OTTHUMT00000404161.1","HGNC:363","OTTHUMG00000009033.3",NA,"ENSP00000448458.1","CCDS81340.1",NA
"chr1",65147830,65232145,84316,"+","ENSEMBL","transcript",NA,NA,"ENSG00000162433.15","protein_coding","AK4","3","CCDS","ENST00000395334.6","protein_coding","AK4-202",NA,NA,"1",NA,"HGNC:363","OTTHUMG00000009033.3",NA,"ENSP00000378743.2","CCDS629.1",NA
"chr1",65148203,65232145,83943,"+","HAVANA","transcript",NA,NA,"ENSG00000162433.15","protein_coding","AK4","2","CCDS","ENST00000327299.8","protein_coding","AK4-201",NA,NA,"1","OTTHUMT00000025040.3","HGNC:363","OTTHUMG00000009033.3",NA,"ENSP00000322175.7","CCDS629.1",NA
"chr1",74705482,74733018,27537,"-","HAVANA","transcript",NA,NA,"ENSG00000116791.14","protein_coding","CRYZ","2","CCDS","ENST00000370872.7","protein_coding","CRYZ-204",NA,NA,"1","OTTHUMT00000026561.2","HGNC:2419","OTTHUMG00000009620.6",NA,"ENSP00000359909.3","CCDS44163.1",NA
"chr1",74705486,74733050,27565,"-","HAVANA","transcript",NA,NA,"ENSG00000116791.14","protein_coding","CRYZ","2","CCDS","ENST00000340866.10","protein_coding","CRYZ-201",NA,NA,"1","OTTHUMT00000026514.3","HGNC:2419","OTTHUMG00000009620.6",NA,"ENSP00000339399.5","CCDS665.1",NA
"chr1",74705490,74733408,27919,"-","ENSEMBL","transcript",NA,NA,"ENSG00000116791.14","protein_coding","CRYZ","3","CCDS","ENST00000417775.5","protein_coding","CRYZ-205",NA,NA,"1",NA,"HGNC:2419","OTTHUMG00000009620.6",NA,"ENSP00000399805.1","CCDS665.1",NA
"chr1",74705972,74733022,27051,"-","HAVANA","transcript",NA,NA,"ENSG00000116791.14","protein_coding","CRYZ","2","CCDS","ENST00000370871.7","protein_coding","CRYZ-203",NA,NA,"1","OTTHUMT00000026564.1","HGNC:2419","OTTHUMG00000009620.6",NA,"ENSP00000359908.3","CCDS44162.1",NA
"chr1",75724431,75763596,39166,"+","HAVANA","transcript",NA,NA,"ENSG00000117054.15","protein_coding","ACADM","2","basic","ENST00000541113.6","protein_coding","ACADM-218",NA,NA,"1",NA,"HGNC:89","OTTHUMG00000009784.3",NA,"ENSP00000442324.2",NA,NA
"chr1",75724709,75763491,38783,"+","HAVANA","transcript",NA,NA,"ENSG00000117054.15","protein_coding","ACADM","1","CCDS","ENST00000370834.9","protein_coding","ACADM-201",NA,NA,"1","OTTHUMT00000026968.2","HGNC:89","OTTHUMG00000009784.3",NA,"ENSP00000359871.5","CCDS72807.1",NA
"chr1",75724709,75763679,38971,"+","HAVANA","transcript",NA,NA,"ENSG00000117054.15","protein_coding","ACADM","2","CCDS","ENST00000370841.9","protein_coding","ACADM-202",NA,NA,"1","OTTHUMT00000026967.1","HGNC:89","OTTHUMG00000009784.3",NA,"ENSP00000359878.5","CCDS668.1",NA
"chr1",75724780,75762809,38030,"+","HAVANA","transcript",NA,NA,"ENSG00000117054.15","protein_coding","ACADM","2","CCDS","ENST00000420607.6","protein_coding","ACADM-203",NA,NA,"1","OTTHUMT00000388952.1","HGNC:89","OTTHUMG00000009784.3",NA,"ENSP00000409612.2","CCDS44165.1",NA
"chr1",77779624,77879539,99916,"+","HAVANA","transcript",NA,NA,"ENSG00000180488.17","protein_coding","MIGA1","2","CCDS","ENST00000443751.4","protein_coding","MIGA1-202",NA,NA,"1",NA,"HGNC:24741","OTTHUMG00000009766.6",NA,"ENSP00000393675.4","CCDS90981.1",NA
"chr1",77779649,77879540,99892,"+","HAVANA","transcript",NA,NA,"ENSG00000180488.17","protein_coding","MIGA1","2","CCDS","ENST00000370791.9","protein_coding","MIGA1-201",NA,NA,"1","OTTHUMT00000026931.1","HGNC:24741","OTTHUMG00000009766.6",NA,"ENSP00000359827.4","CCDS85989.1",NA
"chr1",88935773,88992776,57004,"-","HAVANA","transcript",NA,NA,"ENSG00000137944.18","protein_coding","KYAT3","2","CCDS","ENST00000370491.7","protein_coding","KYAT3-203",NA,NA,"2","OTTHUMT00000029297.2","HGNC:33238","OTTHUMG00000010617.9",NA,"ENSP00000359522.3","CCDS30767.1",NA
"chr1",88935779,88992629,56851,"-","HAVANA","transcript",NA,NA,"ENSG00000137944.18","protein_coding","KYAT3","2","CCDS","ENST00000260508.9","protein_coding","KYAT3-201",NA,NA,"1","OTTHUMT00000029300.4","HGNC:33238","OTTHUMG00000010617.9",NA,"ENSP00000260508.4","CCDS30766.1",NA
"chr1",94418389,94518663,100275,"+","HAVANA","transcript",NA,NA,"ENSG00000117528.14","protein_coding","ABCD3","2","CCDS","ENST00000370214.9","protein_coding","ABCD3-202",NA,NA,"1","OTTHUMT00000029597.2","HGNC:67","OTTHUMG00000010717.4",NA,"ENSP00000359233.4","CCDS749.1",NA
"chr1",94418479,94478723,60245,"+","HAVANA","transcript",NA,NA,"ENSG00000117528.14","protein_coding","ABCD3","2","CCDS","ENST00000315713.5","protein_coding","ABCD3-201",NA,NA,"1","OTTHUMT00000029598.1","HGNC:67","OTTHUMG00000010717.4",NA,"ENSP00000326880.5","CCDS44175.1",NA
"chr1",100186919,100249834,62916,"-","HAVANA","transcript",NA,NA,"ENSG00000137992.15","protein_coding","DBT","2","CCDS","ENST00000370132.8","protein_coding","DBT-202",NA,NA,"1","OTTHUMT00000030101.2","HGNC:2698","OTTHUMG00000010921.2",NA,"ENSP00000359151.3","CCDS767.1",NA
"chr1",100210543,100249820,39278,"-","HAVANA","transcript",NA,NA,"ENSG00000137992.15","protein_coding","DBT","2","basic","ENST00000370131.3","protein_coding","DBT-201",NA,NA,"1","OTTHUMT00000030102.1","HGNC:2698","OTTHUMG00000010921.2",NA,"ENSP00000359150.3",NA,NA
"chr1",108134043,108200343,66301,"-","HAVANA","transcript",NA,NA,"ENSG00000085491.17","protein_coding","SLC25A24","2","CCDS","ENST00000565488.6","protein_coding","SLC25A24-203",NA,NA,"1","OTTHUMT00000030280.3","HGNC:20662","OTTHUMG00000011013.8",NA,"ENSP00000457733.1","CCDS41361.1",NA
"chr1",108134823,108192818,57996,"-","HAVANA","transcript",NA,NA,"ENSG00000085491.17","protein_coding","SLC25A24","2","CCDS","ENST00000370041.4","protein_coding","SLC25A24-202",NA,NA,"1","OTTHUMT00000030281.3","HGNC:20662","OTTHUMG00000011013.8",NA,"ENSP00000359058.4","CCDS786.1",NA
"chr1",109984765,110023741,38977,"+","ENSEMBL","transcript",NA,NA,"ENSG00000168710.18","protein_coding","AHCYL1","3","CCDS","ENST00000393614.8","protein_coding","AHCYL1-203",NA,NA,"2",NA,"HGNC:344","OTTHUMG00000011652.4",NA,"ENSP00000377238.4","CCDS55620.1",NA
"chr1",109984765,110023742,38978,"+","HAVANA","transcript",NA,NA,"ENSG00000168710.18","protein_coding","AHCYL1","2","CCDS","ENST00000369799.10","protein_coding","AHCYL1-202",NA,NA,"1","OTTHUMT00000032243.2","HGNC:344","OTTHUMG00000011652.4",NA,"ENSP00000358814.5","CCDS818.1",NA
"chr1",110004131,110022389,18259,"+","HAVANA","transcript",NA,NA,"ENSG00000168710.18","protein_coding","AHCYL1","2","CCDS","ENST00000359172.3","protein_coding","AHCYL1-201",NA,NA,"1","OTTHUMT00000032244.2","HGNC:344","OTTHUMG00000011652.4",NA,"ENSP00000352092.3","CCDS55620.1",NA
"chr1",111449464,111462773,13310,"+","HAVANA","transcript",NA,NA,"ENSG00000116459.11","protein_coding","ATP5PB","2","CCDS","ENST00000369722.8","protein_coding","ATP5PB-202",NA,NA,"1","OTTHUMT00000032455.2","HGNC:840","OTTHUMG00000011745.3",NA,"ENSP00000358737.3","CCDS836.1",NA
"chr1",111449484,111461026,11543,"+","HAVANA","transcript",NA,NA,"ENSG00000116459.11","protein_coding","ATP5PB","2","basic","ENST00000483994.1","protein_coding","ATP5PB-205",NA,NA,"2","OTTHUMT00000032459.1","HGNC:840","OTTHUMG00000011745.3",NA,"ENSP00000420366.1",NA,NA
"chr1",119031216,119140648,109433,"-","HAVANA","transcript",NA,NA,"ENSG00000116874.12","protein_coding","WARS2","2","CCDS","ENST00000369426.9","protein_coding","WARS2-202",NA,NA,"1","OTTHUMT00000034363.2","HGNC:12730","OTTHUMG00000012335.3",NA,"ENSP00000358434.5","CCDS30817.1",NA
"chr1",119031216,119140653,109438,"-","HAVANA","transcript",NA,NA,"ENSG00000116874.12","protein_coding","WARS2","2","CCDS","ENST00000235521.5","protein_coding","WARS2-201",NA,NA,"1","OTTHUMT00000034362.1","HGNC:12730","OTTHUMG00000012335.3",NA,"ENSP00000235521.4","CCDS900.1",NA
"chr1",119368779,119394128,25350,"+","ENSEMBL","transcript",NA,NA,"ENSG00000116882.15","protein_coding","HAO2","3","CCDS","ENST00000622548.4","protein_coding","HAO2-205",NA,NA,"1",NA,"HGNC:4810","OTTHUMG00000012410.3",NA,"ENSP00000483507.1","CCDS901.1",NA
"chr1",119368785,119394130,25346,"+","HAVANA","transcript",NA,NA,"ENSG00000116882.15","protein_coding","HAO2","2","CCDS","ENST00000325945.4","protein_coding","HAO2-201",NA,NA,"1","OTTHUMT00000034984.1","HGNC:4810","OTTHUMG00000012410.3",NA,"ENSP00000316339.3","CCDS901.1",NA
"chr1",119368809,119394130,25322,"+","HAVANA","transcript",NA,NA,"ENSG00000116882.15","protein_coding","HAO2","2","CCDS","ENST00000361035.8","protein_coding","HAO2-202",NA,NA,"1","OTTHUMT00000034532.2","HGNC:4810","OTTHUMG00000012410.3",NA,"ENSP00000354314.4","CCDS76196.1",NA
"chr1",119748002,119768905,20904,"-","HAVANA","transcript",NA,NA,"ENSG00000134240.12","protein_coding","HMGCS2","2","CCDS","ENST00000369406.8","protein_coding","HMGCS2-201",NA,NA,"1","OTTHUMT00000033469.3","HGNC:5008","OTTHUMG00000012101.4",NA,"ENSP00000358414.3","CCDS905.1",NA
"chr1",119748384,119768905,20522,"-","HAVANA","transcript",NA,NA,"ENSG00000134240.12","protein_coding","HMGCS2","2","CCDS","ENST00000544913.2","protein_coding","HMGCS2-204",NA,NA,"2","OTTHUMT00000409524.1","HGNC:5008","OTTHUMG00000012101.4",NA,"ENSP00000439495.2","CCDS53353.1",NA
"chr1",145911350,145912406,1057,"-","HAVANA","transcript",NA,NA,"ENSG00000131779.11","protein_coding","PEX11B","2","cds_start_NF","ENST00000428634.1","protein_coding","PEX11B-202",NA,NA,"2","OTTHUMT00000100454.1","HGNC:8853","OTTHUMG00000013756.3",NA,"ENSP00000414018.1",NA,NA
"chr1",145911350,145918717,7368,"-","HAVANA","transcript",NA,NA,"ENSG00000131779.11","protein_coding","PEX11B","2","CCDS","ENST00000369306.8","protein_coding","PEX11B-201",NA,NA,"1","OTTHUMT00000038549.2","HGNC:8853","OTTHUMG00000013756.3",NA,"ENSP00000358312.3","CCDS72871.1",NA
"chr1",145911351,145918529,7179,"-","ENSEMBL","transcript",NA,NA,"ENSG00000131779.11","protein_coding","PEX11B","3","CCDS","ENST00000537888.1","protein_coding","PEX11B-203",NA,NA,"2",NA,"HGNC:8853","OTTHUMG00000013756.3",NA,"ENSP00000437510.1","CCDS72870.1",NA
"chr1",147642230,147670524,28295,"-","HAVANA","transcript",NA,NA,"ENSG00000162836.12","protein_coding","ACP6","2","CCDS","ENST00000583509.7","protein_coding","ACP6-205",NA,NA,"1","OTTHUMT00000039420.6","HGNC:29609","OTTHUMG00000014019.8",NA,"ENSP00000463574.1","CCDS928.1",NA
"chr1",147651974,147670278,18305,"-","HAVANA","transcript",NA,NA,"ENSG00000162836.12","protein_coding","ACP6","2","basic","ENST00000392988.6","protein_coding","ACP6-201",NA,NA,"1","OTTHUMT00000477681.1","HGNC:29609","OTTHUMG00000014019.8",NA,"ENSP00000376714.3",NA,NA
"chr1",149899568,149900795,1228,"+","HAVANA","transcript",NA,NA,"ENSG00000178096.9","protein_coding","BOLA1","2","CCDS","ENST00000369152.6","protein_coding","BOLA1-202",NA,NA,"1","OTTHUMT00000033442.2","HGNC:24263","OTTHUMG00000012087.4",NA,"ENSP00000358148.5","CCDS939.1",NA
"chr1",150293861,150308979,15119,"+","HAVANA","transcript",NA,NA,"ENSG00000266472.6","protein_coding","MRPS21","2","CCDS","ENST00000614145.5","protein_coding","MRPS21-202",NA,NA,"1","OTTHUMT00000035046.4","HGNC:14046","OTTHUMG00000012544.4",NA,"ENSP00000480129.1","CCDS950.1",NA
"chr1",150293920,150308979,15060,"+","HAVANA","transcript",NA,NA,"ENSG00000266472.6","protein_coding","MRPS21","2","CCDS","ENST00000581066.2","protein_coding","MRPS21-201",NA,NA,"1","OTTHUMT00000035813.2","HGNC:14046","OTTHUMG00000012544.4",NA,"ENSP00000461930.1","CCDS950.1",NA
"chr1",150487414,150507258,19845,"+","HAVANA","transcript",NA,NA,"ENSG00000143374.18","protein_coding","TARS2","2","CCDS","ENST00000369054.6","protein_coding","TARS2-203",NA,NA,"2","OTTHUMT00000035848.1","HGNC:30740","OTTHUMG00000012809.5",NA,"ENSP00000358050.2","CCDS60252.1",NA
"chr1",150487419,150507602,20184,"+","HAVANA","transcript",NA,NA,"ENSG00000143374.18","protein_coding","TARS2","2","CCDS","ENST00000369064.8","protein_coding","TARS2-204",NA,NA,"1","OTTHUMT00000035847.2","HGNC:30740","OTTHUMG00000012809.5",NA,"ENSP00000358060.3","CCDS952.1",NA
"chr1",150487420,150507284,19865,"+","HAVANA","transcript",NA,NA,"ENSG00000143374.18","protein_coding","TARS2","2","CCDS","ENST00000606933.5","protein_coding","TARS2-213",NA,NA,"1","OTTHUMT00000471039.1","HGNC:30740","OTTHUMG00000012809.5",NA,"ENSP00000475847.1","CCDS60251.1",NA
"chr1",150574551,150579738,5188,"-","HAVANA","transcript",NA,NA,"ENSG00000143384.14","protein_coding","MCL1","2","CCDS","ENST00000620947.4","protein_coding","MCL1-205",NA,NA,"1",NA,"HGNC:6943","OTTHUMG00000034866.2",NA,"ENSP00000477624.1","CCDS72909.1",NA
